relation_token_span_ids	ent1_ent2_start	ent1	ent2	label	label_id	ent1_type	ent2_type	ent1_id	ent2_id	ent1_cui	ent2_cui	doc_id	text
	(0, 14)	Propranolol	central nervous system dysfunction	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5264	 [s1]Propranolol[e1]  an unrecognized cause of [s2]central nervous system dysfunction[e2] in patients undergoing cardiopulmonary bypass.
	(4, 12)	propranolol	central nervous system disturbances	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5265	The potential role of [s1]propranolol[e1] in inducing [s2]central nervous system disturbances[e2] is emphasized, and the literature on the subject is reviewed.
	(0, 17)	Interstitial fibrosis of the lung	methotrexate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5266	 [s1]Interstitial fibrosis of the lung[e1] is a potential complication of [s2]methotrexate[e2] therapy for psoriasis.
	(0, 35)	Progressive interstitial fibrosis	methotrexate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5267	 [s1]Progressive interstitial fibrosis[e1] with roentgenographic honeycombing developed in the case of a psoriatic patient who had been on a regimen of [s2]methotrexate[e2] for 18 years.
	(0, 10)	Progressive interstitial lung disease	methotrexate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5268	 [s1]Progressive interstitial lung disease[e1] from prolonged [s2]methotrexate[e2] therapy.
	(0, 13)	Abnormalities of the pupil	quinine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5269	 [s1]Abnormalities of the pupil[e1] and visual-evoked potential in [s2]quinine[e2] amblyopia.
	(11, 15)	quinine	amblyopia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5270	Abnormalities of the pupil and visual-evoked potential in [s1]quinine[e1]  [s2]amblyopia[e2] 
	(16, 26)	abnormal visual-evoked potentials	quinine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5271	A transient tonic pupillary response, denervation supersensitivity, and [s1]abnormal visual-evoked potentials[e1] in [s2]quinine[e2] toxicity, to our knowledge, have not been previously reported.
	(7, 25)	denervation supersensitivity	quinine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5272	A transient tonic pupillary response, [s1]denervation supersensitivity[e1]  and abnormal visual-evoked potentials in [s2]quinine[e2] toxicity, to our knowledge, have not been previously reported.
	(1, 25)	transient tonic pupillary response	quinine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5273	A [s1]transient tonic pupillary response[e1]  denervation supersensitivity, and abnormal visual-evoked potentials in [s2]quinine[e2] toxicity, to our knowledge, have not been previously reported.
	(19, 41)	abnormal visual-evoked potentials	quinine sulfate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5274	Total blindness with a transient tonic pupillary response, denervation supersensitivity, and [s1]abnormal visual-evoked potentials[e1] developed in a 54-year-old man after the use of [s2]quinine sulfate[e2] for leg cramps.
	(10, 40)	denervation supersensitivity	quinine sulfate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5275	Total blindness with a transient tonic pupillary response, [s1]denervation supersensitivity[e1]  and abnormal visual-evoked potentials developed in a 54-year-old man after the use of [s2]quinine sulfate[e2] for leg cramps.
	(0, 40)	Total blindness with a transient tonic pupillary response	quinine sulfate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5276	 [s1]Total blindness with a transient tonic pupillary response[e1]  denervation supersensitivity, and abnormal visual-evoked potentials developed in a 54-year-old man after the use of [s2]quinine sulfate[e2] for leg cramps.
	(2, 9)	practolol	sclerosing peritonitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5277	Diagnosis: [s1]practolol[e1] induced [s2]sclerosing peritonitis[e2] 
	(3, 14)	skeletal fluorosis	niflumic acid	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5278	A case of [s1]skeletal fluorosis[e1] induced by prolonged treatment with [s2]niflumic acid[e2]  a fast-acting non-steroid antiinflammatory agent, is reported in a 35-year-old woman suffering from rheumatoid arthritis and treated, in addition, with corticosteroids.
	(18, 29)	fluorosis	niflumic acid	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5279	After ruling out a hydrotelluric source of fluorine, the patient's [s1]fluorosis[e1] was linked to chronic use of [s2]niflumic acid[e2]  following the publication in 1978 of the 2 previously reported cases affected by this drug.
	(0, 8)	Niflumic acid	skeletal fluorosis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5280	 [s1]Niflumic acid[e1] induced [s2]skeletal fluorosis[e2]  iatrogenic disease or therapeutic perspective for osteoporosis?
	(6, 16)	niflumic acid	densification of trabecular bone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5281	The fluorine contained in [s1]niflumic acid[e1] induced a marked [s2]densification of trabecular bone[e2] in all 3 cases.
	(0, 12)	Hepatotoxicity	D-penicillamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5282	 [s1]Hepatotoxicity[e1] associated with use of [s2]D-penicillamine[e2] in rheumatoid arthritis.
	(10, 31)	hepatotoxicity	D-penicillamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5283	These cases and a review of the literature suggested that [s1]hepatotoxicity[e1]  though rare, should be added to the list of adverse reactions to [s2]D-penicillamine[e2] 
	(12, 22)	hepatotoxicity	D-penicillamine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5284	Two patients with rheumatoid arthritis developed evidence of [s1]hepatotoxicity[e1] while receiving [s2]D-penicillamine[e2] 
	(17, 23)	metformin	miliary tuberculosis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5285	A 62-year-old Indian with diabetic nephropathy controlled with [s1]metformin[e1]  developed [s2]miliary tuberculosis[e2] for which he was treated with rifampicin, isoniazid and ethambutol.
	(0, 11)	Para-aminosalicylic acid	hypoglycaemia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5286	 [s1]Para-aminosalicylic acid[e1] induced [s2]hypoglycaemia[e2] in a patient with diabetic nephropathy.
	(3, 12)	hypoglycaemia	PAS	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5287	The induction of [s1]hypoglycaemia[e1] with [s2]PAS[e2] in this patient suggests a potential role for PAS in the treatment of diabetes mellitus.
	(3, 18)	para-aminosalicylic acid	hypoglycaemic coma	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5288	The introduction of [s1]para-aminosalicylic acid[e1] (PAS) led to [s2]hypoglycaemic coma[e2] 
	(11, 16)	PAS	hypoglycaemic coma	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5289	The introduction of para-aminosalicylic acid  [s1]PAS[e1]  led to [s2]hypoglycaemic coma[e2] 
	(9, 19)	hepatic dysfunction	perhexiline maleate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5290	A patient developed papilloedema and [s1]hepatic dysfunction[e1] while being treated with [s2]perhexiline maleate[e2] 
	(3, 19)	papilloedema	perhexiline maleate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5291	A patient developed [s1]papilloedema[e1] and hepatic dysfunction while being treated with [s2]perhexiline maleate[e2] 
	(6, 15)	hepatic dysfunction	perhexiline maleate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5292	Papilloedema and [s1]hepatic dysfunction[e1] apparently induced by [s2]perhexiline maleate[e2] (Pexid).
	(6, 21)	hepatic dysfunction	Pexid	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5293	Papilloedema and [s1]hepatic dysfunction[e1] apparently induced by perhexiline maleate  [s2]Pexid[e2] .
	(0, 15)	Papilloedema	perhexiline maleate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5294	 [s1]Papilloedema[e1] and hepatic dysfunction apparently induced by [s2]perhexiline maleate[e2] (Pexid).
	(0, 21)	Papilloedema	Pexid	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5295	 [s1]Papilloedema[e1] and hepatic dysfunction apparently induced by perhexiline maleate  [s2]Pexid[e2] .
	(1, 17)	increased pigmementation of skin	5-fluorouracil	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5296	Markedly [s1]increased pigmementation of skin[e1] immediately overlying veins used for multiple [s2]5-fluorouracil[e2] infusions was noted.
	(1, 8)	pigmentary changes	5-fluorouracil	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5297	Unusual [s1]pigmentary changes[e1] associated with [s2]5-fluorouracil[e2] therapy.
	(9, 36)	disulfiram	catatonia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5298	Although useful in the management of chronic alcoholism, [s1]disulfiram[e1] is being increasingly associated with a wide spectrum of side effects and untoward medical sequelae, which now include [s2]catatonia[e2] 
	(0, 16)	Disulfiram	catatonia syndrome	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5299	 [s1]Disulfiram[e1] encephalopathy as a cause of the [s2]catatonia syndrome[e2] 
	(0, 6)	Disulfiram	encephalopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5300	 [s1]Disulfiram[e1]  [s2]encephalopathy[e2] as a cause of the catatonia syndrome.
	(7, 15)	catatonia syndrome	disulfiram	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5301	The authors describe a case of the [s1]catatonia syndrome[e1] associated with [s2]disulfiram[e2] therapy.
	(0, 13)	Inappropriate antidiuretic hormone secretion	vinblastine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5302	 [s1]Inappropriate antidiuretic hormone secretion[e1] after high dose [s2]vinblastine[e2] 
	(23, 40)	inappropriate secretion of antidiuretic hormone	vinblastine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5303	We report on a patient with an embryonal teratocarcinoma of the testicle who had the syndrome of [s1]inappropriate secretion of antidiuretic hormone[e1] after receiving a high dose of [s2]vinblastine[e2] 
	(3, 28)	oesophageal damage	emepronium bromide	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5304	Four cases of [s1]oesophageal damage[e1] associated with ingestion of the urinary anti-spasmodic agent [s2]emepronium bromide[e2] are described.
	(0, 13)	Oesophageal ulceration	emepronium bromide	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5305	 [s1]Oesophageal ulceration[e1] due to [s2]emepronium bromide[e2] 
	(0, 11)	Cardiorespiratory toxicity	miconazole	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5306	 [s1]Cardiorespiratory toxicity[e1] due to [s2]miconazole[e2] 
	(19, 27)	cardiac arrest	doxorubicin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5307	None of them had a history of cardiac disease, and with the possible exception of one case of [s1]cardiac arrest[e1]  where the patient received [s2]doxorubicin[e2]  no predisposing factors could be found.
	(13, 32)	miconazole	cardiorespiratory and anaphylactic reactions	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5308	Seven patients with hematologic malignancies who were treated with [s1]miconazole[e1] for either suspected or proven fungal infections developed eight episodes of major adverse [s2]cardiorespiratory and anaphylactic reactions[e2] 
	(0, 7)	Clofibrate	myopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5309	 [s1]Clofibrate[e1] induced [s2]myopathy[e2] in patients with diabetes insipidus.
	(9, 16)	clofibrate	myopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5310	However, we have recently had four cases of [s1]clofibrate[e1] induced [s2]myopathy[e2] in patients with diabetes insipidus due to hypothalamic lesions.
	(31, 61)	clofibrate	myopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5311	Physicians should therefore be aware of its occurrence and carefully monitor serum levels of CPK, GOT and GPT during the treatment of diabetes insipidus with [s1]clofibrate[e1]  especially in patients with associated hypothyroidism, latent or overt, which possibly favors the development of [s2]myopathy[e2] 
	(0, 9)	Hepatotoxicity	hycanthone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5312	 [s1]Hepatotoxicity[e1] of [s2]hycanthone[e2] in patients with metastatic breast cancer.
	(6, 22)	hycanthone	severe hepatotoxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5313	In a phase II study of [s1]hycanthone[e1] in patients with breast cancer we have recently observed [s2]severe hepatotoxicity[e2]  even at lower doses, which resulted in two drug-related deaths.
	(0, 16)	Fatal interstitial pneumonitis	chlorambucil	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5314	 [s1]Fatal interstitial pneumonitis[e1] following high-dose intermittent [s2]chlorambucil[e2] therapy for chronic lymphocyte leukemia.
	(8, 19)	respiratory distress	chlorambucil	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5315	Following several of these courses of therapy, [s1]respiratory distress[e1] occurred 9 to 12 days after the [s2]chlorambucil[e2] was given.
	(3, 10)	barbiturate	submassive hepatic necrosis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5316	A case of [s1]barbiturate[e1] induced [s2]submassive hepatic necrosis[e2] is presented and the literature is reviewed.
	(0, 7)	Barbiturate	submassive hepatic necrosis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5317	 [s1]Barbiturate[e1] induced [s2]submassive hepatic necrosis[e2] 
	(24, 41)	barbiturates	submassive hepatic necrosis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5318	The patient's clinical presentation, histologic features on liver biopsy and favorable course after stopping the drug suggest that [s1]barbiturates[e1] can be added to the list of agents which can cause [s2]submassive hepatic necrosis[e2] 
	(29, 46)	granulocytopenia	procainamide	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5319	A 71-year-old man with paroxysmal atrial fibrillation who had a previous anterior myocardial infarction exhibited [s1]granulocytopenia[e1] 8 days following the administration of oral sustained-release [s2]procainamide[e2] (750 mg/day).
	(3, 10)	procainamide	reversible granulocytopenia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5320	Sustained-release [s1]procainamide[e1] induced [s2]reversible granulocytopenia[e2] after myocardial infarction.
	(5, 17)	granulocytopenia	procainamide	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5321	The frequency and relationship of [s1]granulocytopenia[e1] caused by sustained-release [s2]procainamide[e2] in patients with tachyarrhythmias are briefly discussed, and prior reported cases are reviewed.
	(0, 20)	Monoclonal gammopathy	diphenylhydantoin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5322	 [s1]Monoclonal gammopathy[e1] and subsequent multiple myeloma in a patient on chronic [s2]diphenylhydantoin[e2] therapy.
	(9, 20)	multiple myeloma	diphenylhydantoin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5323	Monoclonal gammopathy and subsequent [s1]multiple myeloma[e1] in a patient on chronic [s2]diphenylhydantoin[e2] therapy.
	(4, 37)	IgG lambda-type monoclonal gammopathy	DILANTIN	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5324	The development of an [s1]IgG lambda-type monoclonal gammopathy[e1] and subsequent multiple myeloma in an epilepsy patient on diphenylhydantoin  [s2]DILANTIN[e2]  therapy for 20 years is reported.
	(4, 31)	IgG lambda-type monoclonal gammopathy	diphenylhydantoin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5325	The development of an [s1]IgG lambda-type monoclonal gammopathy[e1] and subsequent multiple myeloma in an epilepsy patient on [s2]diphenylhydantoin[e2] (DILANTIN) therapy for 20 years is reported.
	(18, 37)	multiple myeloma	DILANTIN	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5326	The development of an IgG lambda-type monoclonal gammopathy and subsequent [s1]multiple myeloma[e1] in an epilepsy patient on diphenylhydantoin  [s2]DILANTIN[e2]  therapy for 20 years is reported.
	(18, 31)	multiple myeloma	diphenylhydantoin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5327	The development of an IgG lambda-type monoclonal gammopathy and subsequent [s1]multiple myeloma[e1] in an epilepsy patient on [s2]diphenylhydantoin[e2] (DILANTIN) therapy for 20 years is reported.
	(11, 25)	diphenylhydantoin	monoclonal gammopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5328	We recommended periodic examination of the serum proteins in patients receiving [s1]diphenylhydantoin[e1] in order to detect development of [s2]monoclonal gammopathy[e2] 
	(2, 17)	Atovaquone	vortex keratopathy	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5329	CONCLUSION: [s1]Atovaquone[e1] should be added to the list of agents causing [s2]vortex keratopathy[e2] involving the corneal epithelium.
	(7, 21)	vortex keratopathy	atovaquone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5330	PURPOSE: We studied a case of [s1]vortex keratopathy[e1] that was associated with the use of [s2]atovaquone[e2] 
	(10, 17)	vortex keratopathy	atovaquone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5331	RESULTS: Similar to previous findings of drug-induced [s1]vortex keratopathy[e1]  [s2]atovaquone[e2] vortex keratopathy is presumably caused by its lipophilic properties.
	(10, 17)	vortex keratopathy	atovaquone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5332	RESULTS: Similar to previous findings of drug-induced [s1]vortex keratopathy[e1]  [s2]atovaquone[e2] vortex keratopathy is presumably caused by its lipophilic properties.
	(0, 9)	Vortex keratopathy	atovaquone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5333	 [s1]Vortex keratopathy[e1] associated with [s2]atovaquone[e2] 
	(6, 20)	naloxone	severe pain	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5334	Used injudiciously, [s1]naloxone[e1] can lead to withdrawal syndrome, return of [s2]severe pain[e2]  and other adverse effects.
	(6, 15)	naloxone	withdrawal syndrome	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5335	Used injudiciously, [s1]naloxone[e1] can lead to [s2]withdrawal syndrome[e2]  return of severe pain, and other adverse effects.
	(11, 34)	methimazole	ACC	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5336	However, there remain questions concerning whether these drugs, especially [s1]methimazole[e1] (MMI), may be associated with aplasia cutis congenita  [s2]ACC[e2]  and how best to avoid impairment of fetal thyroid function during their use.
	(15, 32)	MMI	ACC	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5337	However, there remain questions concerning whether these drugs, especially methimazole  [s1]MMI[e1] , may be associated with aplasia cutis congenita  [s2]ACC[e2]  and how best to avoid impairment of fetal thyroid function during their use.
	(11, 26)	methimazole	aplasia cutis congenita	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5338	However, there remain questions concerning whether these drugs, especially [s1]methimazole[e1] (MMI), may be associated with [s2]aplasia cutis congenita[e2] (ACC) and how best to avoid impairment of fetal thyroid function during their use.
	(15, 24)	MMI	aplasia cutis congenita	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5339	However, there remain questions concerning whether these drugs, especially methimazole  [s1]MMI[e1] , may be associated with [s2]aplasia cutis congenita[e2] (ACC) and how best to avoid impairment of fetal thyroid function during their use.
	(30, 47)	acute reversible encephalopathy	flecainide	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5340	A 73 year-old patient with Wolff-Parkinson-White syndrome and paroxysmic supraventricular tachycardia developed an [s1]acute reversible encephalopathy[e1] within 15 days of initiation of [s2]flecainide[e2] 
	(0, 20)	Acute reversible ataxo-myoclonic encephalopathy	flecainide	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5341	 [s1]Acute reversible ataxo-myoclonic encephalopathy[e1] with [s2]flecainide[e2] therapy.
	(27, 50)	bone marrow aplasia	methotrexate	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5342	A 64 year old man with recurrent metastatic squamous cell carcinoma of the head and neck developed severe skin rash and [s1]bone marrow aplasia[e1] 4 and 7 days, respectively, following a single dose of 40 mg/m2 [s2]methotrexate[e2] (MTX).
	(27, 55)	bone marrow aplasia	MTX	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	5343	A 64 year old man with recurrent metastatic squamous cell carcinoma of the head and neck developed severe skin rash and [s1]bone marrow aplasia[e1] 4 and 7 days, respectively, following a single dose of 40 mg/m2 methotrexate  [s2]MTX[e2] .
